"","INCIDENT_DATE","INCIDENT_NUMBER","LOCATION_DISTRICT","OFFENSE_CODE","OFFENSE_DESCRIPTION","LOCATION_ADDRESS","CITY","STATE","ZIP","LATITUDE","LONGITUDE","Location.1","ymd","month","year","wday","hour"
"23073","05-24-2018 08:00:00 PM","2018-063373","64","23F","THEFT FROM MOTOR VEHICLE","3321 S BOWMAN RD","LITTLE ROCK","AR",72211,34.722184,-92.407577,"3321 S BOWMAN RD
LITTLE ROCK, AR 72211
(34.722184, -92.407577)","2018-05-24","May",2018,"Thu",20
"23074","05-21-2018 10:00:00 PM","2018-063308","60","23F","THEFT FROM MOTOR VEHICLE","1819 N MCKINLEY ST","LITTLE ROCK","AR",72207,34.769462,-92.345297,"1819 N MCKINLEY ST
LITTLE ROCK, AR 72207
(34.769462, -92.345297)","2018-05-21","May",2018,"Mon",22
"23075","05-27-2018 02:31:00 AM","2018-064152","61","13A","AGGRAVATED ASSAULT","68 BROADMOOR DR","LITTLE ROCK","AR",72204,34.731511,-92.347753,"68 BROADMOOR DR
LITTLE ROCK, AR 72204
(34.731511, -92.347753)","2018-05-27","May",2018,"Sun",2
"23076","05-21-2018 04:30:00 PM","2018-061336","64","23F","THEFT FROM MOTOR VEHICLE","2104 ROMINE RD","LITTLE ROCK","AR",72103,34.653196,-92.38649,"2104 ROMINE RD
LITTLE ROCK, AR 72103
(34.653196, -92.38649)","2018-05-21","May",2018,"Mon",16
"23077","05-23-2018 07:33:00 AM","2018-061785","62","220","BURGLARY/B&E","7710 COLONEL GLENN RD","LITTLE ROCK","AR",72204,34.713816,-92.362272,"7710 COLONEL GLENN RD
LITTLE ROCK, AR 72204
(34.713816, -92.362272)","2018-05-23","May",2018,"Wed",7
"23078","05-23-2018 03:30:00 PM","2018-062001","62","13A","AGGRAVATED ASSAULT","3109 GILMAN ST","LITTLE ROCK","AR",72204,34.724767,-92.365231,"3109 GILMAN ST
LITTLE ROCK, AR 72204
(34.724767, -92.365231)","2018-05-23","May",2018,"Wed",15
"23079","05-23-2018 03:30:00 PM","2018-062001","62","13A","AGGRAVATED ASSAULT","3109 GILMAN ST","LITTLE ROCK","AR",72204,34.724767,-92.365231,"3109 GILMAN ST
LITTLE ROCK, AR 72204
(34.724767, -92.365231)","2018-05-23","May",2018,"Wed",15
"23080","05-23-2018 03:30:00 PM","2018-062001","62","13A","AGGRAVATED ASSAULT","3109 GILMAN ST","LITTLE ROCK","AR",72204,34.724767,-92.365231,"3109 GILMAN ST
LITTLE ROCK, AR 72204
(34.724767, -92.365231)","2018-05-23","May",2018,"Wed",15
"23081","05-22-2018 02:15:00 PM","2018-061492","91","23H","ALL OTHER LARCENY","9824 CHICOT RD","LITTLE ROCK","AR",72209,34.660591,-92.362907,"9824 CHICOT RD
LITTLE ROCK, AR 72209
(34.660591, -92.362907)","2018-05-22","May",2018,"Tue",14
"23082","05-26-2018 12:00:00 PM","2018-063917","60","23F","THEFT FROM MOTOR VEHICLE","1601 N BRYANT ST","LITTLE ROCK","AR",72207,34.765892,-92.352836,"1601 N BRYANT ST
LITTLE ROCK, AR 72207
(34.765892, -92.352836)","2018-05-26","May",2018,"Sat",12
"23083","05-20-2018 12:01:00 AM","2018-061096","63","23D","THEFT FROM BUILDING","800 BROOKSIDE DR","LITTLE ROCK","AR",72205,34.759499,-92.373199,"800 BROOKSIDE DR
LITTLE ROCK, AR 72205
(34.759499, -92.373199)","2018-05-20","May",2018,"Sun",0
"23084","05-26-2018 10:00:00 AM","2018-063378","51","23H","ALL OTHER LARCENY","1010 WOLFE ST","LITTLE ROCK","AR",72202,34.741115,-92.292786,"1010 WOLFE ST
LITTLE ROCK, AR 72202
(34.741115, -92.292786)","2018-05-26","May",2018,"Sat",10
"23085","05-28-2018 04:00:00 PM","2018-064443","64","11A","RAPE","","","",NA,NA,NA,"","2018-05-28","May",2018,"Mon",16
"23086","05-22-2018 08:20:00 PM","2018-061662","53","23H","ALL OTHER LARCENY","1201 S WOODROW ST","LITTLE ROCK","AR",72204,34.739895,-92.305756,"1201 S WOODROW ST
LITTLE ROCK, AR 72204
(34.739895, -92.305756)","2018-05-22","May",2018,"Tue",20
"23087","05-24-2018 06:44:00 PM","2018-062566","53","11A","RAPE","","","",NA,NA,NA,"","2018-05-24","May",2018,"Thu",18
"23088","05-20-2018 11:59:00 PM","2018-060884","90","23G","THEFT OF MOTOR VEHICLE PARTS","6614 FORBING RD","LITTLE ROCK","AR",72209,34.683857,-92.35141,"6614 FORBING RD
LITTLE ROCK, AR 72209
(34.683857, -92.35141)","2018-05-20","May",2018,"Sun",23
"23089","05-25-2018 05:00:00 PM","2018-063034","82","23H","ALL OTHER LARCENY","9110 LEW DR","LITTLE ROCK","AR",72209,34.667546,-92.340271,"9110 LEW DR
LITTLE ROCK, AR 72209
(34.667546, -92.340271)","2018-05-25","May",2018,"Fri",17
"23090","05-20-2018 07:44:00 AM","2018-060457","71","23C","SHOPLIFTING","700 S BOWMAN RD","LITTLE ROCK","AR",72211,34.748653,-92.40712,"700 S BOWMAN RD
LITTLE ROCK, AR 72211
(34.748653, -92.40712)","2018-05-20","May",2018,"Sun",7
"23091","05-27-2018 07:30:00 PM","2018-064236","43","23F","THEFT FROM MOTOR VEHICLE","1605 WELCH ST","LITTLE ROCK","AR",72202,34.732091,-92.259912,"1605 WELCH ST
LITTLE ROCK, AR 72202
(34.732091, -92.259912)","2018-05-27","May",2018,"Sun",19
"23092","05-19-2018 07:45:00 PM","2018-060203","60","23C","SHOPLIFTING","420 S UNIVERSITY AVE","LITTLE ROCK","AR",72205,34.748668,-92.341249,"420 S UNIVERSITY AVE
LITTLE ROCK, AR 72205
(34.748668, -92.341249)","2018-05-19","May",2018,"Sat",19
"23093","05-26-2018 03:43:00 PM","2018-063482","93","220","BURGLARY/B&E","13500 OTTER CREEK PKWY","LITTLE ROCK","AR",72210,34.658363,-92.427834,"13500 OTTER CREEK PKWY
LITTLE ROCK, AR 72210
(34.658363, -92.427834)","2018-05-26","May",2018,"Sat",15
"23094","05-26-2018 12:10:00 AM","2018-063429","40","23F","THEFT FROM MOTOR VEHICLE","1016 MCGOWAN ST","LITTLE ROCK","AR",72202,34.737453,-92.262291,"1016 MCGOWAN ST
LITTLE ROCK, AR 72202
(34.737453, -92.262291)","2018-05-26","May",2018,"Sat",0
"23095","05-23-2018 09:45:00 PM","2018-062160","93","13A","AGGRAVATED ASSAULT","9400 STAGECOACH RD","LITTLE ROCK","AR",72210,34.666148,-92.421379,"9400 STAGECOACH RD
LITTLE ROCK, AR 72210
(34.666148, -92.421379)","2018-05-23","May",2018,"Wed",21
"23096","05-23-2018 08:45:00 AM","2018-061815","41","23C","SHOPLIFTING","1711 MAIN ST","LITTLE ROCK","AR",72103,34.73202,-92.273487,"1711 MAIN ST
LITTLE ROCK, AR 72103
(34.73202, -92.273487)","2018-05-23","May",2018,"Wed",8
"23097","05-25-2018 10:25:00 AM","2018-062854","54","13A","AGGRAVATED ASSAULT","1201 MADISON ST","LITTLE ROCK","AR",72204,34.740877,-92.327513,"1201 MADISON ST
LITTLE ROCK, AR 72204
(34.740877, -92.327513)","2018-05-25","May",2018,"Fri",10
"23098","05-25-2018 10:25:00 AM","2018-062854","54","13A","AGGRAVATED ASSAULT","1201 MADISON ST","LITTLE ROCK","AR",72204,34.740877,-92.327513,"1201 MADISON ST
LITTLE ROCK, AR 72204
(34.740877, -92.327513)","2018-05-25","May",2018,"Fri",10
"23099","05-01-2018 08:00:00 AM","2018-060694","63","23G","THEFT OF MOTOR VEHICLE PARTS","118 ELLIS DR","LITTLE ROCK","AR",72205,34.754523,-92.384252,"118 ELLIS DR
LITTLE ROCK, AR 72205
(34.754523, -92.384252)","2018-05-01","May",2018,"Tue",8
"23100","05-21-2018 08:50:00 PM","2018-061211","54","13A","AGGRAVATED ASSAULT","4321 W 15TH ST","LITTLE ROCK","AR",72204,34.737813,-92.322471,"4321 W 15TH ST
LITTLE ROCK, AR 72204
(34.737813, -92.322471)","2018-05-21","May",2018,"Mon",20
"23101","05-21-2018 08:06:00 PM","2018-061200","71","23C","SHOPLIFTING","12800 CHENAL PKWY","LITTLE ROCK","AR",72211,34.754346,-92.415783,"12800 CHENAL PKWY
LITTLE ROCK, AR 72211
(34.754346, -92.415783)","2018-05-21","May",2018,"Mon",20
"23102","05-15-2018 08:23:00 AM","2018-058049","70","23C","SHOPLIFTING","10724 W MARKHAM ST","LITTLE ROCK","AR",72211,34.753887,-92.393913,"10724 W MARKHAM ST
LITTLE ROCK, AR 72211
(34.753887, -92.393913)","2018-05-15","May",2018,"Tue",8
"23103","05-27-2018 10:40:00 AM","2018-063850","50","23F","THEFT FROM MOTOR VEHICLE","4219 B ST","LITTLE ROCK","AR",72205,34.753425,-92.32036,"4219 B ST
LITTLE ROCK, AR 72205
(34.753425, -92.32036)","2018-05-27","May",2018,"Sun",10
"23104","05-26-2018 04:00:00 AM","2018-063298","53","23F","THEFT FROM MOTOR VEHICLE","2106 S CROSS ST","LITTLE ROCK","AR",72204,34.728738,-92.287097,"2106 S CROSS ST
LITTLE ROCK, AR 72204
(34.728738, -92.287097)","2018-05-26","May",2018,"Sat",4
"23105","05-24-2018 06:45:00 PM","2018-062805","72","220","BURGLARY/B&E","16100 CHENAL PKWY","LITTLE ROCK","AR",72211,34.757793,-92.44723,"16100 CHENAL PKWY
LITTLE ROCK, AR 72211
(34.757793, -92.44723)","2018-05-24","May",2018,"Thu",18
"23106","05-26-2018 09:45:00 AM","2018-063336","60","23F","THEFT FROM MOTOR VEHICLE","410 S UNIVERSITY AVE","LITTLE ROCK","AR",72205,34.74878,-92.34125,"410 S UNIVERSITY AVE
LITTLE ROCK, AR 72205
(34.74878, -92.34125)","2018-05-26","May",2018,"Sat",9
"23107","05-27-2018 09:11:00 AM","2018-063844","93","23F","THEFT FROM MOTOR VEHICLE","13400 INTERSTATE 30","LITTLE ROCK","AR",72210,34.64119,-92.443095,"13400 INTERSTATE 30
LITTLE ROCK, AR 72210
(34.64119, -92.443095)","2018-05-27","May",2018,"Sun",9
"23108","05-20-2018 11:30:00 AM","2018-064317","52","23F","THEFT FROM MOTOR VEHICLE","2403 S IZARD ST","LITTLE ROCK","AR",72206,34.725742,-92.28365,"2403 S IZARD ST
LITTLE ROCK, AR 72206
(34.725742, -92.28365)","2018-05-20","May",2018,"Sun",11
"23109","05-22-2018 03:00:00 PM","2018-061587","91","23F","THEFT FROM MOTOR VEHICLE","10200 MABELVALE PLAZA DR","LITTLE ROCK","AR",72209,34.668815,-92.380458,"10200 MABELVALE PLAZA DR
LITTLE ROCK, AR 72209
(34.668815, -92.380458)","2018-05-22","May",2018,"Tue",15
"23110","05-19-2018 02:00:00 PM","2018-060958","61","23D","THEFT FROM BUILDING","1401 LABELLE DR","LITTLE ROCK","AR",72204,34.740841,-92.361995,"1401 LABELLE DR
LITTLE ROCK, AR 72204
(34.740841, -92.361995)","2018-05-19","May",2018,"Sat",14
"23111","05-22-2018 05:15:00 PM","2018-061630","52","240","MOTOR VEHICLE THEFT","2425 S GAINES ST","LITTLE ROCK","AR",72206,34.724525,-92.281288,"2425 S GAINES ST
LITTLE ROCK, AR 72206
(34.724525, -92.281288)","2018-05-22","May",2018,"Tue",17
"23112","05-21-2018 07:15:00 PM","2018-061161","91","23C","SHOPLIFTING","10422 CHICOT RD","LITTLE ROCK","AR",72209,34.655109,-92.363172,"10422 CHICOT RD
LITTLE ROCK, AR 72209
(34.655109, -92.363172)","2018-05-21","May",2018,"Mon",19
"23113","05-22-2018 09:30:00 AM","2018-061376","82","220","BURGLARY/B&E","5810 VALLEY DR","LITTLE ROCK","AR",72209,34.661027,-92.342908,"5810 VALLEY DR
LITTLE ROCK, AR 72209
(34.661027, -92.342908)","2018-05-22","May",2018,"Tue",9
"23114","05-27-2018 04:05:00 PM","2018-063940","81","23F","THEFT FROM MOTOR VEHICLE","19 DURHAM DR","LITTLE ROCK","AR",72209,34.685464,-92.327735,"19 DURHAM DR
LITTLE ROCK, AR 72209
(34.685464, -92.327735)","2018-05-27","May",2018,"Sun",16
"23115","05-22-2018 11:30:00 PM","2018-061866","42","13A","AGGRAVATED ASSAULT","1717 E 21ST ST","LITTLE ROCK","AR",72202,34.727317,-92.25117,"1717 E 21ST ST
LITTLE ROCK, AR 72202
(34.727317, -92.25117)","2018-05-22","May",2018,"Tue",23
"23116","05-25-2018 11:00:00 AM","2018-063177","61","220","BURGLARY/B&E","10 ROSEMONT DR","LITTLE ROCK","AR",72204,34.727693,-92.342549,"10 ROSEMONT DR
LITTLE ROCK, AR 72204
(34.727693, -92.342549)","2018-05-25","May",2018,"Fri",11
"23117","05-20-2018 08:00:00 PM","2018-060772","60","23F","THEFT FROM MOTOR VEHICLE","7525 CANTRELL RD","LITTLE ROCK","AR",72207,34.771433,-92.357352,"7525 CANTRELL RD
LITTLE ROCK, AR 72207
(34.771433, -92.357352)","2018-05-20","May",2018,"Sun",20
"23118","05-19-2018 11:07:00 AM","2018-060028","53","23H","ALL OTHER LARCENY","3601 W ROOSEVELT RD","LITTLE ROCK","AR",72204,34.725796,-92.314163,"3601 W ROOSEVELT RD
LITTLE ROCK, AR 72204
(34.725796, -92.314163)","2018-05-19","May",2018,"Sat",11
"23119","05-22-2018 02:40:00 PM","2018-061509","82","13A","AGGRAVATED ASSAULT","30 SAXONY","LITTLE ROCK","AR",72209,34.663926,-92.349708,"30 SAXONY
LITTLE ROCK, AR 72209
(34.663926, -92.349708)","2018-05-22","May",2018,"Tue",14
"23120","05-19-2018 10:00:00 PM","2018-060558","90","23D","THEFT FROM BUILDING","18 COLONEL GLENN PLAZA DR","LITTLE ROCK","AR",72210,34.70865,-92.405937,"18 COLONEL GLENN PLAZA DR
LITTLE ROCK, AR 72210
(34.70865, -92.405937)","2018-05-19","May",2018,"Sat",22
"23121","05-28-2018 04:00:00 PM","2018-064554","91","220","BURGLARY/B&E","9509 COMSTOCK RD","LITTLE ROCK","AR",72209,34.663888,-92.36768,"9509 COMSTOCK RD
LITTLE ROCK, AR 72209
(34.663888, -92.36768)","2018-05-28","May",2018,"Mon",16
"23122","05-21-2018 11:00:00 PM","2018-061270","54","13A","AGGRAVATED ASSAULT","3400 FAIR PARK BLVD","LITTLE ROCK","AR",72204,34.720069,-92.333936,"3400 FAIR PARK BLVD
LITTLE ROCK, AR 72204
(34.720069, -92.333936)","2018-05-21","May",2018,"Mon",23
"23123","05-21-2018 11:00:00 PM","2018-061270","54","13A","AGGRAVATED ASSAULT","3400 FAIR PARK BLVD","LITTLE ROCK","AR",72204,34.720069,-92.333936,"3400 FAIR PARK BLVD
LITTLE ROCK, AR 72204
(34.720069, -92.333936)","2018-05-21","May",2018,"Mon",23
"23124","05-22-2018 06:03:00 AM","2018-061323","92","240","MOTOR VEHICLE THEFT","1 ANTHONY LN","LITTLE ROCK","AR",72103,34.634552,-92.396194,"1 ANTHONY LN
LITTLE ROCK, AR 72103
(34.634552, -92.396194)","2018-05-22","May",2018,"Tue",6
"23125","05-15-2018 07:00:00 AM","2018-058071","40","23D","THEFT FROM BUILDING","1516 CUMBERLAND ST","LITTLE ROCK","AR",72202,34.733391,-92.270764,"1516 CUMBERLAND ST
LITTLE ROCK, AR 72202
(34.733391, -92.270764)","2018-05-15","May",2018,"Tue",7
"23126","05-22-2018 01:48:00 AM","2018-061300","54","13A","AGGRAVATED ASSAULT","2400 S TYLER ST","LITTLE ROCK","AR",72204,34.730019,-92.333839,"2400 S TYLER ST
LITTLE ROCK, AR 72204
(34.730019, -92.333839)","2018-05-22","May",2018,"Tue",1
"23127","05-28-2018 02:16:00 PM","2018-064307","92","13A","AGGRAVATED ASSAULT","13303 ALEXANDER RD","LITTLE ROCK","AR",72002,34.640768,-92.426393,"13303 ALEXANDER RD
LITTLE ROCK, AR 72002
(34.640768, -92.426393)","2018-05-28","May",2018,"Mon",14
"23128","05-28-2018 02:16:00 PM","2018-064307","92","13A","AGGRAVATED ASSAULT","13303 ALEXANDER RD","LITTLE ROCK","AR",72002,34.640768,-92.426393,"13303 ALEXANDER RD
LITTLE ROCK, AR 72002
(34.640768, -92.426393)","2018-05-28","May",2018,"Mon",14
"23129","05-25-2018 04:40:00 PM","2018-063014","53","23C","SHOPLIFTING","3901 W MARKHAM ST","LITTLE ROCK","AR",72205,34.75135,-92.31636,"3901 W MARKHAM ST
LITTLE ROCK, AR 72205
(34.75135, -92.31636)","2018-05-25","May",2018,"Fri",16
"23130","05-23-2018 02:30:00 PM","2018-062013","54","23H","ALL OTHER LARCENY","4300 W 7TH ST","LITTLE ROCK","AR",72205,34.744869,-92.32058,"4300 W 7TH ST
LITTLE ROCK, AR 72205
(34.744869, -92.32058)","2018-05-23","May",2018,"Wed",14
"23131","05-11-2018 02:00:00 PM","2018-062002","82","23G","THEFT OF MOTOR VEHICLE PARTS","4201 BASELINE RD","LITTLE ROCK","AR",72209,34.66821,-92.324939,"4201 BASELINE RD
LITTLE ROCK, AR 72209
(34.66821, -92.324939)","2018-05-11","May",2018,"Fri",14
"23132","05-21-2018 06:00:00 AM","2018-061958","91","23H","ALL OTHER LARCENY","7620 BASELINE RD","LITTLE ROCK","AR",72209,34.669718,-92.362287,"7620 BASELINE RD
LITTLE ROCK, AR 72209
(34.669718, -92.362287)","2018-05-21","May",2018,"Mon",6
"23133","05-26-2018 10:17:00 PM","2018-063635","80","13A","AGGRAVATED ASSAULT","5924 W 65TH ST","LITTLE ROCK","AR",72209,34.690637,-92.341835,"5924 W 65TH ST
LITTLE ROCK, AR 72209
(34.690637, -92.341835)","2018-05-26","May",2018,"Sat",22
"23134","05-26-2018 10:17:00 PM","2018-063635","80","13A","AGGRAVATED ASSAULT","5924 W 65TH ST","LITTLE ROCK","AR",72209,34.690637,-92.341835,"5924 W 65TH ST
LITTLE ROCK, AR 72209
(34.690637, -92.341835)","2018-05-26","May",2018,"Sat",22
"23135","05-23-2018 04:30:00 AM","2018-061758","80","23F","THEFT FROM MOTOR VEHICLE","6023 BUTLER RD","LITTLE ROCK","AR",72209,34.693963,-92.331647,"6023 BUTLER RD
LITTLE ROCK, AR 72209
(34.693963, -92.331647)","2018-05-23","May",2018,"Wed",4
"23136","05-25-2018 02:45:00 PM","2018-062974","72","23C","SHOPLIFTING","19301 CANTRELL RD","LITTLE ROCK","AR",72223,34.810936,-92.486473,"19301 CANTRELL RD
LITTLE ROCK, AR 72223
(34.810936, -92.486473)","2018-05-25","May",2018,"Fri",14
"23137","05-25-2018 06:00:00 AM","2018-062859","54","23F","THEFT FROM MOTOR VEHICLE","2020 S TYLER ST","LITTLE ROCK","AR",72204,34.73286,-92.333708,"2020 S TYLER ST
LITTLE ROCK, AR 72204
(34.73286, -92.333708)","2018-05-25","May",2018,"Fri",6
"23138","05-21-2018 06:00:00 PM","2018-061134","64","23C","SHOPLIFTING","2700 S SHACKLEFORD RD","LITTLE ROCK","AR",72205,34.734314,-92.394646,"2700 S SHACKLEFORD RD
LITTLE ROCK, AR 72205
(34.734314, -92.394646)","2018-05-21","May",2018,"Mon",18
"23139","05-20-2018 08:30:00 PM","2018-061504","60","220","BURGLARY/B&E","419 BOB WHITE DR","LITTLE ROCK","AR",72205,34.748867,-92.347961,"419 BOB WHITE DR
LITTLE ROCK, AR 72205
(34.748867, -92.347961)","2018-05-20","May",2018,"Sun",20
"23140","05-17-2018 12:42:00 PM","2018-062395","54","23H","ALL OTHER LARCENY","1809 PRINCETON DR","LITTLE ROCK","AR",72204,34.734493,-92.325117,"1809 PRINCETON DR
LITTLE ROCK, AR 72204
(34.734493, -92.325117)","2018-05-17","May",2018,"Thu",12
"23141","05-27-2018 05:52:00 AM","2018-063777","64","13A","AGGRAVATED ASSAULT","1612 MARLYN DR","LITTLE ROCK","AR",72205,34.738672,-92.382678,"1612 MARLYN DR
LITTLE ROCK, AR 72205
(34.738672, -92.382678)","2018-05-27","May",2018,"Sun",5
"23142","05-26-2018 08:00:00 PM","2018-063661","42","23F","THEFT FROM MOTOR VEHICLE","800 E 4TH ST","LITTLE ROCK","AR",72202,34.744041,-92.262497,"800 E 4TH ST
LITTLE ROCK, AR 72202
(34.744041, -92.262497)","2018-05-26","May",2018,"Sat",20
"23143","05-23-2018 07:12:00 AM","2018-061776","54","23F","THEFT FROM MOTOR VEHICLE","1921 FAIR PARK BLVD","LITTLE ROCK","AR",72204,34.73388,-92.334797,"1921 FAIR PARK BLVD
LITTLE ROCK, AR 72204
(34.73388, -92.334797)","2018-05-23","May",2018,"Wed",7
"23144","05-01-2018 09:00:00 AM","2018-061344","70","23D","THEFT FROM BUILDING","11524 N RODNEY PARHAM RD","LITTLE ROCK","AR",72212,34.772526,-92.401644,"11524 N RODNEY PARHAM RD
LITTLE ROCK, AR 72212
(34.772526, -92.401644)","2018-05-01","May",2018,"Tue",9
"23145","05-25-2018 02:36:00 AM","2018-062754","70","220","BURGLARY/B&E","10700 N RODNEY PARHAM RD","LITTLE ROCK","AR",72212,34.769676,-92.391884,"10700 N RODNEY PARHAM RD
LITTLE ROCK, AR 72212
(34.769676, -92.391884)","2018-05-25","May",2018,"Fri",2
"23146","05-24-2018 08:00:00 PM","2018-062849","63","23F","THEFT FROM MOTOR VEHICLE","8118 W MARKHAM ST","LITTLE ROCK","AR",72205,34.753091,-92.364892,"8118 W MARKHAM ST
LITTLE ROCK, AR 72205
(34.753091, -92.364892)","2018-05-24","May",2018,"Thu",20
"23147","05-21-2018 05:05:00 PM","2018-061111","63","13A","AGGRAVATED ASSAULT","9300 TREASURE HILL RD","LITTLE ROCK","AR",72227,34.761082,-92.377907,"9300 TREASURE HILL RD
LITTLE ROCK, AR 72227
(34.761082, -92.377907)","2018-05-21","May",2018,"Mon",17
"23148","05-21-2018 12:00:00 AM","2018-061150","63","23D","THEFT FROM BUILDING","500 BROOKSIDE DR","LITTLE ROCK","AR",72227,34.756924,-92.3731,"500 BROOKSIDE DR
LITTLE ROCK, AR 72227
(34.756924, -92.3731)","2018-05-21","May",2018,"Mon",0
"23149","05-20-2018 03:35:00 PM","2018-060584","72","23C","SHOPLIFTING","17711 CHENAL PKWY","LITTLE ROCK","AR",72223,34.768949,-92.457899,"17711 CHENAL PKWY
LITTLE ROCK, AR 72223
(34.768949, -92.457899)","2018-05-20","May",2018,"Sun",15
"23150","05-22-2018 11:00:00 PM","2018-061974","81","220","BURGLARY/B&E","7201 INTERSTATE 30","LITTLE ROCK","AR",72209,34.68081,-92.314841,"7201 INTERSTATE 30
LITTLE ROCK, AR 72209
(34.68081, -92.314841)","2018-05-22","May",2018,"Tue",23
"23151","05-22-2018 10:39:00 PM","2018-061685","40","120","ROBBERY","721 E 9TH ST","LITTLE ROCK","AR",72202,34.739516,-92.263024,"721 E 9TH ST
LITTLE ROCK, AR 72202
(34.739516, -92.263024)","2018-05-22","May",2018,"Tue",22
"23152","05-28-2018 07:18:00 PM","2018-064401","91","23F","THEFT FROM MOTOR VEHICLE","9620 COMSTOCK RD","LITTLE ROCK","AR",72209,34.662464,-92.367743,"9620 COMSTOCK RD
LITTLE ROCK, AR 72209
(34.662464, -92.367743)","2018-05-28","May",2018,"Mon",19
"23153","05-23-2018 09:16:00 PM","2018-062142","64","23H","ALL OTHER LARCENY","2606 DAISY CV","LITTLE ROCK","AR",72204,34.729167,-92.380254,"2606 DAISY CV
LITTLE ROCK, AR 72204
(34.729167, -92.380254)","2018-05-23","May",2018,"Wed",21
"23154","05-23-2018 08:27:00 PM","2018-062134","64","23F","THEFT FROM MOTOR VEHICLE","1701 S SHACKLEFORD RD","LITTLE ROCK","AR",72211,34.738177,-92.394463,"1701 S SHACKLEFORD RD
LITTLE ROCK, AR 72211
(34.738177, -92.394463)","2018-05-23","May",2018,"Wed",20
"23155","05-25-2018 01:45:00 PM","2018-062956","60","23H","ALL OTHER LARCENY","6301 FATHER TRIBOU ST","LITTLE ROCK","AR",72205,34.755522,-92.343591,"6301 FATHER TRIBOU ST
LITTLE ROCK, AR 72205
(34.755522, -92.343591)","2018-05-25","May",2018,"Fri",13
"23156","05-22-2018 07:30:00 PM","2018-061623","53","23H","ALL OTHER LARCENY","2100 S PINE ST","LITTLE ROCK","AR",72204,NA,NA,"2100 S PINE ST
LITTLE ROCK, AR 72204","2018-05-22","May",2018,"Tue",19
"23157","05-24-2018 12:22:00 AM","2018-062199","62","23H","ALL OTHER LARCENY","4705 ELMWOOD DR","LITTLE ROCK","AR",72204,34.710333,-92.36691,"4705 ELMWOOD DR
LITTLE ROCK, AR 72204
(34.710333, -92.36691)","2018-05-24","May",2018,"Thu",0
"23158","05-20-2018 07:50:00 PM","2018-060725","81","23C","SHOPLIFTING","8824 GEYER SPRINGS RD","LITTLE ROCK","AR",72209,34.669221,-92.344341,"8824 GEYER SPRINGS RD
LITTLE ROCK, AR 72209
(34.669221, -92.344341)","2018-05-20","May",2018,"Sun",19
"23159","05-20-2018 03:30:00 PM","2018-061751","80","220","BURGLARY/B&E","2 ROLLING LN","LITTLE ROCK","AR",72209,34.701363,-92.335258,"2 ROLLING LN
LITTLE ROCK, AR 72209
(34.701363, -92.335258)","2018-05-20","May",2018,"Sun",15
"23160","05-25-2018 08:00:00 PM","2018-063456","53","23F","THEFT FROM MOTOR VEHICLE","138 BOOKER ST","LITTLE ROCK","AR",72205,34.749431,-92.3065,"138 BOOKER ST
LITTLE ROCK, AR 72205
(34.749431, -92.3065)","2018-05-25","May",2018,"Fri",20
"23161","05-28-2018 03:20:00 AM","2018-064158","71","23F","THEFT FROM MOTOR VEHICLE","505 GREEN MOUNTAIN CIR","LITTLE ROCK","AR",72211,34.757811,-92.400221,"505 GREEN MOUNTAIN CIR
LITTLE ROCK, AR 72211
(34.757811, -92.400221)","2018-05-28","May",2018,"Mon",3
"23162","05-21-2018 11:00:00 PM","2018-062167","51","13A","AGGRAVATED ASSAULT","700 W MARKHAM ST","LITTLE ROCK","AR",72201,34.749065,-92.277504,"700 W MARKHAM ST
LITTLE ROCK, AR 72201
(34.749065, -92.277504)","2018-05-21","May",2018,"Mon",23
"23163","05-22-2018 05:00:00 PM","2018-061605","53","220","BURGLARY/B&E","3409 W MARKHAM ST","LITTLE ROCK","AR",72205,34.751119,-92.311315,"3409 W MARKHAM ST
LITTLE ROCK, AR 72205
(34.751119, -92.311315)","2018-05-22","May",2018,"Tue",17
"23164","05-25-2018 07:05:00 AM","2018-062803","93","23F","THEFT FROM MOTOR VEHICLE","23 WEDGESIDE DR","LITTLE ROCK","AR",72210,34.668989,-92.424932,"23 WEDGESIDE DR
LITTLE ROCK, AR 72210
(34.668989, -92.424932)","2018-05-25","May",2018,"Fri",7
"23165","05-28-2018 08:50:00 PM","2018-064445","51","23F","THEFT FROM MOTOR VEHICLE","1207 S PULASKI ST","LITTLE ROCK","AR",72202,34.738989,-92.286773,"1207 S PULASKI ST
LITTLE ROCK, AR 72202
(34.738989, -92.286773)","2018-05-28","May",2018,"Mon",20
